Date,Close,bearish,SMA_short,SMA_long,signal,returns,strategy_returns,equity
2007-10-17,74.5,False,70.73349990844727,67.260066502889,1,-0.008253497389684838,-0.008253497389684838,1.4132871089298482
2007-10-18,76.0,False,70.9984998703003,67.33593315124511,1,0.020134228187919545,0.020134228187919545,1.4417425540760869
2007-10-19,75.69999694824219,False,71.2582498550415,67.40899981180827,1,-0.0039474085757607025,-0.0039474085757607025,1.4360514071540877
2007-10-22,74.5999984741211,False,71.47049980163574,67.4711998240153,1,-0.01453102402201134,-0.01453102402201134,1.4151841096598885
2007-10-23,75.2300033569336,False,71.70174980163574,67.53393318176269,1,0.008445105840465317,0.008445105840465317,1.427135489249711
2007-10-24,75.5199966430664,False,71.94999980926514,67.59899981180827,1,0.003854755725011927,0.003854755725011927,1.432636747947264
2007-10-25,76.02999877929688,False,72.19899978637696,67.67153312683105,1,0.006753206553238078,0.006753206553238078,1.4423116398219111
2007-10-26,77.69000244140625,False,72.49624977111816,67.75053316752116,1,0.021833535298719342,0.021833535298719342,1.4738024019217166
2007-10-29,78.12000274658203,False,72.78624992370605,67.83333320617676,1,0.005534821620067465,0.005534821620067465,1.4819596353195803
2007-10-30,77.3499984741211,False,73.03399982452393,67.90866650899251,1,-0.009856685168826762,-0.009856685168826762,1.467352425761326
2007-10-31,78.62000274658203,False,73.31049995422363,67.9951331837972,1,0.01641893080173551,0.01641893080173551,1.49144478370166
2007-11-01,77.93000030517578,False,73.53724994659424,68.0763998667399,1,-0.00877642352201835,-0.00877642352201835,1.4783552326201892
2007-11-02,79.83000183105469,False,73.79825000762939,68.16959988911947,1,0.02438087409776024,0.02438087409776024,1.514398825418467
2007-11-05,79.75,False,74.05149993896484,68.26239987691244,1,-0.001002152439179449,-0.001002152439179449,1.5128811669416835
2007-11-06,81.43000030517578,False,74.32425003051758,68.35986656188965,1,0.021065834547658646,0.021065834547658646,1.5447512712947458
2007-11-07,82.23999786376953,True,74.61875,68.46239987691243,1,0.009947163889943766,0.009947163889943766,1.5601171653595136
2007-11-08,82.2300033569336,True,74.92250003814698,68.56706657409669,1,-0.00012152853958602439,-0.00012152853958602439,1.5599275665988244
2007-11-09,82.18000030517578,True,75.22725009918213,68.66719988505045,1,-0.0006080876774474664,-0.0006080876774474664,1.558978993867865
2007-11-12,78.30000305175781,True,75.41050014495849,68.74199989318848,1,-0.047213400328663724,-0.047213400328663724,1.4853742945264041
2007-11-13,79.12000274658203,True,75.59600028991699,68.82286659240722,1,0.010472537201335452,0.010472537201335452,1.5009299320837393
2007-11-14,80.27999877929688,True,75.81725025177002,68.9057999420166,1,0.014661223362570697,0.014661223362570697,1.522935401069587
2007-11-15,77.94999694824219,True,75.9480001449585,68.9694665781657,1,-0.029023441286543217,-0.029023441286543217,1.4787345748734457
2007-11-16,77.75,True,76.08325023651123,69.03446657816569,1,-0.0025657082241450357,-0.0025657082241450357,1.4749405734133654
2007-11-19,77.23999786376953,True,76.20725021362304,69.09353324890137,1,-0.006559513006179629,-0.006559513006179629,1.4652656815387184
2007-11-20,79.47000122070312,True,76.38575019836426,69.17313326517741,1,0.028871095528339108,0.028871095528339108,1.5075695070048196
2007-11-21,79.36000061035156,True,76.56975021362305,69.24419995625814,1,-0.0013841777861065552,-0.0013841777861065552,1.505482762782212
2007-11-23,81.25,True,76.78350028991699,69.3307999420166,1,0.023815516319463104,0.023815516319463104,1.5413366120879222
2007-11-26,81.30000305175781,True,76.97825031280517,69.42126660664876,1,0.0006154221754808287,0.0006154221754808287,1.5422851848188817
2007-11-27,80.0999984741211,True,77.13325023651123,69.50266660054525,1,-0.014760203352917056,-0.014760203352917056,1.5195207418627636
2007-11-28,79.56999969482422,True,77.31375026702881,69.58733324686686,1,-0.006616713974946009,-0.006616713974946009,1.50946650773486
2007-11-29,78.27999877929688,True,77.47325019836425,69.65879992167154,1,-0.016212151821979437,-0.016212151821979437,1.4849948075412693
2007-11-30,77.31999969482422,True,77.58450012207031,69.7269999440511,1,-0.012263657376634374,-0.012263657376634374,1.4667833400155021
2007-12-03,78.27999877929688,True,77.70650005340576,69.80426658630371,1,0.01241592198993402,0.01241592198993402,1.4849948075412696
2007-12-04,79.4000015258789,True,77.87825012207031,69.88919990539551,1,0.014307649004182688,0.014307649004182688,1.5062415920206038
2007-12-05,78.62999725341797,False,78.0167501449585,69.96346656799317,1,-0.009697786620444404,-0.009697786620444404,1.4916343824623495
2007-12-06,79.37000274658203,False,78.16700019836426,70.037999903361,1,0.009411236411201784,0.009411236411201784,1.5056725062747796
2007-12-07,78.5999984741211,False,78.28425006866455,70.10699989318847,1,-0.009701452007245814,-0.009701452007245814,1.4910652967165252
2007-12-10,80.0,False,78.41950016021728,70.18779991149903,1,0.017811724593606026,0.017811724593606026,1.5176237411327234
2007-12-11,78.83999633789062,True,78.51200008392334,70.26373324076334,1,-0.01450004577636721,-0.01450004577636721,1.4956181274149971
2007-12-12,80.48999786376953,False,78.64624996185303,70.3603332265218,1,0.02092848303553141,0.02092848303553141,1.526919146022235
2007-12-13,78.5,False,78.74624996185302,70.4406665802002,1,-0.024723542260960518,-0.024723542260960518,1.4891682959864847
2007-12-14,78.5199966430664,True,78.80924987792969,70.52226656595866,1,0.000254734306578408,0.000254734306578408,1.4895476382397415
2007-12-17,78.12999725341797,True,78.86999988555908,70.59953320821127,1,-0.00496687985636679,-0.00496687985636679,1.4821492340802698
2007-12-18,79.25,True,78.98624992370605,70.69053321838379,1,0.01433511821265343,0.01433511821265343,1.5033960185596043
2007-12-19,79.23999786376953,True,79.08649978637695,70.78506655375163,1,-0.00012620992088918648,-0.00012620992088918648,1.5032062750670367
2007-12-20,78.66999816894531,True,79.16524982452393,70.87273323059082,1,-0.007193333041277561,-0.007193333041277561,1.4923932117007412
2007-12-21,80.0999984741211,True,79.26699981689453,70.96893323262533,1,0.018177200183795872,0.018177200183795872,1.5195207418627636
2007-12-24,80.13999938964844,False,79.32824974060058,71.06853324890136,1,0.0004993872195924176,0.0004993872195924176,1.5202795711011554
2007-12-26,81.5199966430664,False,79.41324958801269,71.17506655375163,1,0.017219831094685834,0.017219831094685834,1.5464585285322188
2007-12-27,81.55999755859375,True,79.51849956512451,71.28713320414225,1,0.0004906883853601496,0.0004906883853601496,1.5472173577706108
2007-12-28,83.0,True,79.62799949645996,71.4075331878662,1,0.017655744047463173,0.017655744047463173,1.574534631425201
2007-12-31,82.45999908447266,True,79.74124946594239,71.52346651713053,1,-0.006506035126835452,-0.006506035126835452,1.5642906538047296
2008-01-02,84.86000061035156,True,79.8669994354248,71.6577331797282,1,0.02910503944367404,0.02910503944367404,1.609819394985087
2008-01-03,85.56999969482422,True,80.0124994277954,71.7912665049235,1,0.008366710810346678,0.008366710810346678,1.6232882883198145
2008-01-04,85.12999725341797,True,80.10499935150146,71.91586647033691,1,-0.005142017564280343,-0.005142017564280343,1.6149413114293836
2008-01-07,84.7699966430664,True,80.16824932098389,72.03739977518717,1,-0.004228833806723897,-0.004228833806723897,1.608111993015736
2008-01-08,86.77999877929688,True,80.28199920654296,72.17346641540527,1,0.023711244730771908,0.023711244730771908,1.6462423300366213
2008-01-09,86.55000305175781,True,80.39124927520751,72.30773307800293,1,-0.0026503310759889986,-0.0026503310759889986,1.6418792428307167
2008-01-10,88.25,True,80.63999919891357,72.46099973042806,1,0.019641789581746893,0.019641789581746893,1.6741286894370355
2008-01-11,88.58000183105469,True,80.87649917602539,72.62339973449707,1,0.003739397519033183,0.003739397519033183,1.6803889221048587
2008-01-14,89.54000091552734,True,81.10799922943116,72.78899976094564,1,0.010837650311902536,0.010837650311902536,1.6986003896306259
2008-01-15,87.98999786376953,True,81.35899925231934,72.94826642354329,1,-0.01731073303450259,-0.01731073303450259,1.669196371753428
2008-01-16,86.69999694824219,True,81.58274917602539,73.09606641133627,1,-0.014660767665031549,-0.014660767665031549,1.6447246715598374
2008-01-17,86.5,True,81.81424922943116,73.2420664215088,1,-0.0023067699571152067,-0.0023067699571152067,1.640930670099757
2008-01-18,87.41999816894531,True,82.0129991531372,73.39253308614094,1,0.010635816982026647,0.010635816982026647,1.6583833083871324
2008-01-22,88.16999816894531,True,82.23324909210206,73.54733309427897,1,0.008579272657391002,0.008579272657391002,1.6726110309602518
2008-01-23,87.88999938964844,True,82.39924907684326,73.69673306783041,1,-0.0031756695600737572,-0.0031756695600737572,1.6672993710233877
2008-01-24,90.08000183105469,True,82.61874904632569,73.86586641947429,1,0.02491753847553424,0.02491753847553424,1.708844367251097
2008-01-25,90.30000305175781,True,82.87374916076661,74.03746645609537,1,0.0024422870363138838,0.0024422870363138838,1.7130178556963123
2008-01-28,91.75,True,83.178249168396,74.2172664642334,1,0.016057551486582833,0.016057551486582833,1.7405247281115914
2008-01-29,91.1500015258789,True,83.49999923706055,74.39539980570476,1,-0.006539492905952016,-0.006539492905952016,1.7291425789994717
2008-01-30,92.05999755859375,True,83.86849918365479,74.58499979654948,1,0.009983499917512129,0.009983499917512129,1.7464054737942796
2008-01-31,91.4000015258789,True,84.19649925231934,74.7698664855957,1,-0.007169194549399904,-0.007169194549399904,1.7338851531905115
2008-02-01,89.3499984741211,True,84.44524917602538,74.93713312784831,1,-0.02242891704085337,-0.02242891704085337,1.694995986931234
2008-02-04,89.0999984741211,True,84.70699920654297,75.10266647338867,1,-0.002797985498258382,-0.002797985498258382,1.6902534127401942
2008-02-05,87.68000030517578,True,84.91474914550781,75.2537331644694,1,-0.01593712899285571,-0.01593712899285571,1.6633156260707391
2008-02-06,88.94999694824219,True,85.17349910736084,75.41513315836589,1,0.014484450714485675,0.014484450714485675,1.6874078392791947
2008-02-07,89.8499984741211,True,85.41974906921386,75.58466649373372,1,0.01011806134633808,0.01011806134633808,1.7044811353133134
2008-02-08,91.0,True,85.7237491607666,75.75826649983723,1,0.012799126827031992,0.012799126827031992,1.7262970055384719
2008-02-11,91.33000183105469,True,85.99474925994873,75.93126653035482,1,0.0036263937478537844,0.0036263937478537844,1.7325572382062953
2008-02-12,89.33000183105469,True,86.2654993057251,76.08939987182617,1,-0.021898608999260327,-0.021898608999260327,1.6946166446779773
2008-02-13,89.44000244140625,True,86.53849945068359,76.24939987182617,1,0.0012313960382492883,0.0012313960382492883,1.6967033889005851
2008-02-14,89.70999908447266,True,86.82799949645997,76.40733322143555,1,0.003018745926838262,0.003018745926838262,1.7018253053448815
2008-02-15,89.1500015258789,True,87.07549953460693,76.56146657307943,1,-0.006242309266623058,-0.006242309266623058,1.6912019854711535
2008-02-19,91.58000183105469,True,87.38399963378906,76.7331999206543,1,0.027257434252206725,0.027257434252206725,1.7372998123973349
2008-02-20,93.23999786376953,True,87.74824962615966,76.91646657307943,1,0.01812618475130834,0.01812618475130834,1.7687904297652624
2008-02-21,93.25,True,88.07699966430664,77.09399988810222,1,0.00010727302080248968,0.00010727302080248968,1.7689801732578299
2008-02-22,93.38999938964844,True,88.40824966430664,77.26986653645834,1,0.0015013339372487167,0.0015013339372487167,1.771636003226262
2008-02-25,92.73999786376953,True,88.68874969482422,77.4375998433431,1,-0.006960076347863775,-0.006960076347863775,1.7593052813831829
2008-02-26,93.70999908447266,True,88.9924997329712,77.6125331624349,1,0.010459362120408988,0.010459362120408988,1.7777064924015176
2008-02-27,94.77999877929688,True,89.28699970245361,77.79459981282552,1,0.01141820195579868,0.01141820195579868,1.7980047041498926
2008-02-28,95.98999786376953,True,89.62524967193603,77.9885331217448,1,0.012766396919778877,0.012766396919778877,1.8209587458666996
2008-02-29,96.18000030517578,True,89.90824966430664,78.1920664469401,1,0.0019793983293541206,0.0019793983293541206,1.824563148566091
2008-03-03,97.23999786376953,True,90.19999961853027,78.4042664082845,1,0.01102097686868797,0.01102097686868797,1.8446716168218984
2008-03-04,95.18000030517578,True,90.45124969482421,78.60033309936523,1,-0.02118467301366822,-0.02118467301366822,1.8055928518019317
2008-03-05,97.72000122070312,True,90.77499980926514,78.81319976806641,1,0.02668628816330454,0.02668628816330454,1.853777422950721
2008-03-06,96.5,True,91.01799983978272,79.0169997660319,1,-0.01248466235635548,-0.01248466235635548,1.8306336377413464
2008-03-07,96.08999633789062,True,91.25649967193604,79.21833307902018,1,-0.004248742612532386,-0.004248742612532386,1.8228557465967394
2008-03-10,95.87000274658203,True,91.44699974060059,79.41286641438802,1,-0.0022894536340183347,-0.0022894536340183347,1.8186824028834023
2008-03-11,95.98999786376953,True,91.63224964141845,79.6093330891927,1,0.0012516440361922676,0.0012516440361922676,1.8209587458666991
2008-03-12,97.01000213623047,True,91.81899967193604,79.81286641438803,1,0.010626151632053826,0.010626151632053826,1.8403085296159933
2008-03-13,98.33999633789062,True,92.07774963378907,80.02333307902018,1,0.013709866739230137,0.013709866739230137,1.8655389143160972
2008-03-14,98.70999908447266,True,92.37799968719483,80.24499974568685,1,0.003762484852152248,0.003762484852152248,1.8725579762223121
2008-03-17,99.16999816894531,True,92.69474964141845,80.46233306884766,1,0.004660106258120855,0.004660106258120855,1.8812842953659998
2008-03-18,96.5,True,92.92174968719482,80.66393305460612,1,-0.026923446790799832,-0.026923446790799832,1.830633637741346
2008-03-19,93.04000091552734,True,93.04349975585937,80.84226638793945,1,-0.03585491279246278,-0.03585491279246278,1.764996428305181
2008-03-20,89.91000366210938,True,93.0939998626709,81.00079976399739,1,-0.033641414688503124,-0.033641414688503124,1.7056194515368397
2008-03-24,90.0999984741211,True,93.09449977874756,81.17026641845703,1,0.0021131665473592687,0.0021131665473592687,1.7092237095043525
2008-03-25,92.7300033569336,True,93.15524978637696,81.35506642659506,1,0.02918984381079537,0.02918984381079537,1.759115682622493
2008-03-26,93.80000305175781,True,93.2064998626709,81.54626642862955,1,0.011538872598824357,0.011538872598824357,1.779413894370868
2008-03-27,93.45999908447266,True,93.26424980163574,81.73553309122721,1,-0.0036247756526995856,-0.0036247756526995856,1.772963918210477
2008-03-28,91.87999725341797,True,93.25974979400635,81.91206639607748,1,-0.0169056478336429,-0.0169056478336429,1.742990814587455
2008-03-31,90.41000366210938,True,93.23499984741211,82.0793997701009,1,-0.015999060026679612,-0.015999060026679612,1.7151045999189192
2008-04-01,86.86000061035156,True,93.17274990081788,82.21773310343424,1,-0.03926560013231817,-0.03926560013231817,1.6477599885134033
2008-04-02,89.2699966430664,True,93.1769998550415,82.3729997253418,1,0.027745751966154586,0.027745751966154586,1.69347832845445
2008-04-03,89.41999816894531,True,93.22049980163574,82.53186640421549,1,0.0016803128880877871,0.0016803128880877871,1.6963239019154492
2008-04-04,90.25,True,93.25299987792968,82.69306640625,1,0.009282060479206544,0.009282060479206544,1.712069282965352
2008-04-07,91.16999816894531,True,93.28599987030029,82.86219970703125,1,0.010193885528479996,0.010193885528479996,1.7295219212527277
2008-04-08,90.3499984741211,True,93.26974983215332,83.02106638590494,1,-0.008994183517528342,-0.008994183517528342,1.7139662836953926
2008-04-09,92.29000091552734,True,93.29374980926514,83.18673304239908,1,0.021472080511013125,0.021472080511013125,1.750768705732062
2008-04-10,91.7699966430664,True,93.35474967956543,83.34813303629558,1,-0.005634459500514,-0.005634459500514,1.7409040703648473
2008-04-11,91.30000305175781,True,93.40124969482422,83.49773305257162,1,-0.005121429753741857,-0.005121429753741857,1.7319881524604706
2008-04-14,91.11000061035156,True,93.43624973297119,83.64253306070964,1,-0.002081078149565263,-0.002081078149565263,1.7283837497610792
2008-04-15,91.66000366210938,True,93.49899978637696,83.78946640014648,1,0.006036692438517344,0.006036692438517344,1.7388174708741182
2008-04-16,93.2699966430664,True,93.54124965667725,83.94113306681315,1,0.017564836533195294,0.017564836533195294,1.7693595155110862
2008-04-17,92.55999755859375,True,93.52424964904785,84.08846638997396,1,-0.0076122988101923195,-0.0076122988101923195,1.7558906221763586
2008-04-18,90.62000274658203,True,93.4584997177124,84.22539972941081,1,-0.020959322203780717,-0.020959322203780717,1.7190883448715673
2008-04-21,90.25,True,93.37999973297119,84.360466410319,1,-0.004083014073799407,-0.004083014073799407,1.712069282965352
2008-04-22,90.2699966430664,True,93.31824970245361,84.4891330464681,1,0.00022156945225937363,0.00022156945225937363,1.7124486252186089
2008-04-23,89.22000122070312,True,93.20599975585938,84.60593307495117,1,-0.011631721074667034,-0.011631721074667034,1.6925299004553689
2008-04-24,87.22000122070312,True,93.01699981689453,84.71119974772135,1,-0.022416498236226268,-0.022416498236226268,1.654589306927051
2008-04-25,87.2699966430664,True,92.79899978637695,84.80819971720378,1,0.0005732105212514771,0.0005732105212514771,1.6555377349261318
2008-04-28,87.69000244140625,True,92.58674983978271,84.91053309122721,1,0.004812717021838164,0.004812717021838164,1.6635053695633062
2008-04-29,85.80999755859375,True,92.30099983215332,85.00073308308919,1,-0.021439215765431285,-0.021439215765431285,1.6278411190182849
2008-04-30,86.6500015258789,True,92.0877498626709,85.09619974772136,1,0.009789115384970959,0.009789115384970959,1.643776243560755
2008-05-01,83.98999786376953,True,91.74449977874755,85.17613306681315,1,-0.030698252917109703,-0.030698252917109703,1.5933151846967903
2008-05-02,84.58000183105469,True,91.44649982452393,85.25533309936523,1,0.007024693205042398,0.007024693205042398,1.6045077350482209
2008-05-05,86.2699966430664,True,91.20099983215331,85.3403997294108,1,0.01998102122754042,0.01998102122754042,1.6365674381619721
2008-05-06,86.62999725341797,True,90.96999969482422,85.4252663675944,1,0.00417295264124129,0.00417295264124129,1.6433967565756196
2008-05-07,85.81999969482422,True,90.71574974060059,85.51506637573242,1,-0.009350081776226649,-0.009350081776226649,1.628030862510852
2008-05-08,87.23999786376953,True,90.47149963378907,85.61733301798503,1,0.01654623833599178,0.01654623833599178,1.6549686491803068
2008-05-09,87.41999816894531,True,90.19849967956543,85.71433298746744,1,0.002063277276288522,0.002063277276288522,1.6583833083871304
2008-05-12,86.98999786376953,True,89.90549964904785,85.80493296305339,1,-0.004918786481152515,-0.004918786481152515,1.6502260749892668
2008-05-13,85.38999938964844,True,89.56099967956543,85.89066630045573,1,-0.018392901637114267,-0.018392901637114267,1.619873629112988
2008-05-14,85.19999694824219,True,89.27849960327148,85.97139963785807,1,-0.0022251135117034027,-0.0022251135117034027,1.6162692264135967
2008-05-15,87.0,True,89.1274995803833,86.0623329671224,1,0.021126797138869557,0.021126797138869557,1.6504158184818345
2008-05-16,89.0999984741211,True,89.1072494506836,86.16359959920247,1,0.02413791349564476,0.02413791349564476,1.6902534127401927
2008-05-19,89.38999938964844,True,89.08949947357178,86.2622662862142,1,0.0032547802524549585,0.0032547802524549585,1.695754816169624
2008-05-20,90.9000015258789,True,89.0437494277954,86.3673329671224,1,0.016892293842048378,0.016892293842048378,1.72440000480843
2008-05-21,91.95999908447266,True,88.99774932861328,86.479599609375,1,0.01166113906270927,0.01166113906270927,1.7445084730642377
2008-05-22,90.9800033569336,True,88.93574943542481,86.58946629842123,1,-0.010656760953627886,-0.010656760953627886,1.7259176632852138
2008-05-23,91.2300033569336,True,88.9194995880127,86.69099965413412,1,0.0027478565704068814,0.0027478565704068814,1.7306602374762534
2008-05-27,89.36000061035156,True,88.89324951171875,86.78206634521484,1,-0.020497672670971245,-0.020497672670971245,1.6951857304237998
2008-05-28,89.13999938964844,True,88.95024948120117,86.87899968465169,1,-0.0024619652999156028,-0.0024619652999156028,1.6910122419785842
2008-05-29,86.51000213623047,True,88.88124961853028,86.95419967651367,1,-0.02950412016407733,-0.02950412016407733,1.6411204135923223
2008-05-30,87.44999694824219,True,88.83199958801269,87.03373301188151,1,0.01086573562362747,0.01086573562362747,1.6589523941329547
2008-06-02,87.95999908447266,True,88.77474956512451,87.11326634724935,1,0.005831928576650602,0.005831928576650602,1.6686272860076017
2008-06-03,86.87999725341797,True,88.66749954223633,87.17453297932943,1,-0.012278329266664723,-0.012278329266664723,1.6481393307666592
2008-06-04,86.6500015258789,True,88.57499961853027,87.23139963785808,1,-0.0026472805572057556,-0.0026472805572057556,1.6437762435607546
2008-06-05,86.44999694824219,True,88.42899951934814,87.29206629435221,1,-0.0023081889684327672,-0.0023081889684327672,1.6399820973687957
2008-06-06,89.05999755859375,True,88.36124954223632,87.36166625976563,1,0.030190869895740713,0.030190869895740713,1.689494583501801
2008-06-09,87.98999786376953,True,88.27849941253662,87.42873291015626,1,-0.012014369235977762,-0.012014369235977762,1.6691963717534257
2008-06-10,85.55000305175781,True,88.13949947357177,87.46686625162761,1,-0.027730365623936493,-0.027730365623936493,1.6229089460665551
2008-06-11,87.0199966430664,True,88.0234992980957,87.51533289591471,1,0.017182858432152726,0.017182858432152726,1.6507951607350908
2008-06-12,85.5999984741211,True,87.83174934387208,87.54313288370768,1,-0.016318067383635726,-0.016318067383635726,1.623857374065636
2008-06-13,85.83000183105469,True,87.66349945068359,87.56706624348958,1,0.00268695515226125,0.00268695515226125,1.628220606003419
2008-06-16,87.01000213623047,True,87.5732494354248,87.59893290201823,0,0.013748109984879964,0.013748109984879964,1.650605561974402
2008-06-17,87.25,True,87.49824943542481,87.63273289998372,0,0.002758279023988175,0.0,1.650605561974402
2008-06-18,88.27999877929688,True,87.44849948883056,87.69926620483399,0,0.011805143602256374,0.0,1.650605561974402
2008-06-19,88.41999816894531,True,87.42849941253662,87.7612661743164,0,0.0015858562707782298,0.0,1.650605561974402
2008-06-20,88.94999694824219,True,87.4717493057251,87.81906616210938,0,0.005994105296001084,0.0,1.650605561974402
2008-06-23,87.08999633789062,True,87.46724929809571,87.8799994913737,0,-0.020910631525191015,-0.0,1.650605561974402
2008-06-24,87.47000122070312,True,87.46174926757813,87.94479949951172,0,0.004363358580681931,0.0,1.650605561974402
2008-06-25,87.41999816894531,True,87.50199928283692,88.01266616821289,0,-0.0005716594382072504,-0.0,1.650605561974402
2008-06-26,90.61000061035156,True,87.60099925994874,88.08693283081055,0,0.03649053429675608,0.0,1.650605561974402
2008-06-27,91.47000122070312,True,87.78799934387207,88.16766616821289,0,0.009491232806076333,0.0,1.650605561974402
2008-06-30,91.4000015258789,True,87.95849933624268,88.23533284505208,0,-0.0007652748867392756,-0.0,1.650605561974402
2008-07-01,92.66000366210938,True,88.11824951171874,88.31106618245443,0,0.013785581129051927,0.0,1.650605561974402
2008-07-02,93.16999816894531,True,88.28174953460693,88.39819951375326,0,0.0055039335924880195,0.0,1.650605561974402
2008-07-03,92.05999755859375,True,88.43774948120117,88.48146616617838,0,-0.011913712913665608,-0.0,1.650605561974402
2008-07-07,91.2300033569336,True,88.53749961853028,88.56779953002929,0,-0.00901579647698647,-0.0,1.650605561974402
2008-07-08,90.86000061035156,True,88.62349967956543,88.65806620279947,0,-0.0040557133943578405,-0.0,1.650605561974402
2008-07-09,91.5,True,88.73624973297119,88.74619954427084,0,0.007043796889161902,0.0,1.650605561974402
2008-07-10,93.52999877929688,True,88.9397497177124,88.84039952596028,1,0.022185779008708995,0.0,1.650605561974402
2008-07-11,95.16000366210938,True,89.18874988555908,88.9505995686849,1,0.017427615781957062,0.017427615781957062,1.679371681516053
2008-07-14,95.91000366210938,True,89.41149997711182,89.06086624145507,1,0.007881462496187819,0.007881462496187819,1.6926075864410817
2008-07-15,96.16999816894531,True,89.58824996948242,89.1779995727539,1,0.002710817400778165,0.002710817400778165,1.6971959365390954
2008-07-16,94.44000244140625,True,89.71450004577636,89.27426625569662,1,-0.01798893376809596,-0.01798893376809596,1.666665191245212
2008-07-17,94.22000122070312,True,89.79750003814698,89.37679962158204,1,-0.002329534254720267,-0.002329534254720267,1.6627826375910564
2008-07-18,94.16999816894531,True,89.85275001525879,89.46799962361654,1,-0.0005307052760558095,-0.0005307052760558095,1.661900190072353
2008-07-21,95.12000274658203,True,89.95625,89.57879964192708,1,0.010088187279481131,0.010088187279481131,1.678665750429608
2008-07-22,93.05999755859375,True,90.0019998550415,89.67573298136394,1,-0.021656908415746523,-0.021656908415746523,1.6423110400119036
2008-07-23,90.56999969482422,True,90.03224983215333,89.75866633097331,1,-0.02675690875880099,-0.02675690875880099,1.5983678733607336
2008-07-24,91.33000183105469,True,90.08699989318848,89.83919967651367,1,0.008391323162098896,0.008391323162098896,1.6117802947180202
2008-07-25,91.69000244140625,True,90.21649990081787,89.92219970703125,1,0.003941756302791921,0.003941756302791921,1.6181335398534409
2008-07-28,91.7300033569336,True,90.32350006103516,90.0092664082845,1,0.0004362625636629147,0.0004362625636629147,1.6188394709398863
2008-07-29,90.58999633789062,True,90.38924999237061,90.0791997273763,1,-0.012427853235838726,-0.012427853235838726,1.5987207715826626
2008-07-30,89.5199966430664,True,90.45524997711182,90.14173304239908,1,-0.011811455327067621,-0.011811455327067621,1.5798375526086588
2008-07-31,90.08000183105469,True,90.5409999847412,90.19879974365234,1,0.006255643532038224,0.006255643532038224,1.5897204531763063
2008-08-01,89.56999969482422,True,90.61900005340576,90.25219975789388,1,-0.005661657702749401,-0.005661657702749401,1.5807200001273625
2008-08-04,88.13999938964844,True,90.59600009918213,90.28646642049154,1,-0.01596517037007883,-0.01596517037007883,1.5554835360179382
2008-08-05,86.08000183105469,True,90.54825019836426,90.31059977213542,1,-0.023371880790320154,-0.023371880790320154,1.5191289602428213
2008-08-06,86.63999938964844,True,90.57550010681152,90.32246643066406,1,0.006505547707733816,0.006505547707733816,1.529011726167881
2008-08-07,86.08999633789062,True,90.55225009918213,90.32593307495117,1,-0.0063481423780287205,-0.0063481423780287205,1.5193053420324918
2008-08-08,84.43000030517578,True,90.5230001449585,90.32126642862956,0,-0.019282101328005674,-0.019282101328005674,1.490009942479241
2008-08-11,81.12999725341797,True,90.40550003051757,90.2969997660319,1,-0.03908566907295763,-0.0,1.490009942479241
2008-08-12,80.5199966430664,True,90.24324989318848,90.25526641845703,0,-0.007518804770153764,-0.007518804770153764,1.4788068486161516
2008-08-13,81.55999755859375,True,90.10099983215332,90.22199971516928,0,0.012916057611595866,0.0,1.4788068486161516
2008-08-14,79.3499984741211,True,89.87774982452393,90.1626663716634,0,-0.02709660557413529,-0.0,1.4788068486161516
2008-08-15,77.62999725341797,True,89.60799980163574,90.08966634114583,0,-0.02167613426311632,-0.0,1.4788068486161516
2008-08-18,78.80000305175781,True,89.35424995422363,90.01806635538738,0,0.015071568204755081,0.0,1.4788068486161516
2008-08-19,80.43000030517578,True,89.18775005340576,89.96766637166341,0,0.02068524353161938,0.0,1.4788068486161516
2008-08-20,80.05999755859375,True,89.00249996185303,89.92339970906575,0,-0.004600307661048464,-0.0,1.4788068486161516
2008-08-21,82.30000305175781,True,88.87450008392334,89.89539972941081,0,0.02797908520450143,0.0,1.4788068486161516
2008-08-22,81.08000183105469,True,88.63625011444091,89.8531330871582,0,-0.014823829592519933,-0.0,1.4788068486161516
2008-08-25,80.93000030517578,True,88.37275009155273,89.80486643473307,0,-0.0018500434446395708,-0.0,1.4788068486161516
2008-08-26,81.2300033569336,True,88.11850013732911,89.76046646118164,0,0.003706944898387965,0.0,1.4788068486161516
2008-08-27,81.36000061035156,True,87.83600006103515,89.70233311971029,0,0.001600360064577977,0.0,1.4788068486161516
2008-08-28,82.18000030517578,True,87.56125011444092,89.6481997680664,0,0.01007865890698989,0.0,1.4788068486161516
2008-08-29,81.70999908447266,True,87.3025001525879,89.58126642862956,0,-0.005719167911386824,-0.0,1.4788068486161516
2008-09-02,79.19999694824219,True,87.0017499923706,89.50159973144531,0,-0.030718420809619618,-0.0,1.4788068486161516
2008-09-03,78.88999938964844,True,86.70249996185302,89.41379974365235,0,-0.003914110739124621,-0.0,1.4788068486161516
2008-09-04,78.38999938964844,True,86.37474994659424,89.32706639607747,0,-0.0063379389513039674,-0.0,1.4788068486161516
2008-09-05,78.9800033569336,True,86.01100006103516,89.25793309529622,0,0.007526520881221854,0.0,1.4788068486161516
2008-09-08,78.86000061035156,True,85.6034999847412,89.1896664428711,0,-0.0015194067039945303,-0.0,1.4788068486161516
2008-09-09,76.48999786376953,True,85.11799983978271,89.11506642659505,0,-0.03005329353587316,-0.0,1.4788068486161516
